Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Recalculated_Revenue
3363,Women,Basketball,Kyrie Flytrap,NAN,3.0,6110.030000000001,0.6,0.0,2024-03-10,online,Bangalore,39.86,0.0
3364,Kids,Soccer,Premier III,M,1.9622641509433962,6110.030000000001,0.24,0.0,2024-03-10,online,Pune,-371.86,0.0
3365,Kids,Running,Air Zoom,M,1.9622641509433962,6110.030000000001,0.95,0.0,2024-03-10,retail,Pune,-445.03,0.0
3366,Men,Basketball,LeBron 20,M,1.9622641509433962,6110.030000000001,0.0,0.0,2024-03-10,retail,Pune,2762.68,0.0
2029,Kids,Training,Metcon 7,L,1.9622641509433962,6548.87,0.2,0.0,2024-03-10,online,Kolkata,3640.6,0.0
3368,Women,Training,Flex Trainer,M,1.9622641509433962,6110.030000000001,0.0,0.0,2024-03-10,retail,Delhi,2027.47,0.0
3369,Men,Running,React Infinity,L,1.9622641509433962,5103.34,0.05,0.0,2024-09-27,online,Kolkata,1247.02,0.0
3370,Women,Basketball,Air Jordan,XL,1.9622641509433962,3328.45,0.0,0.0,2024-09-27,retail,Bangalore,-1137.54,0.0
3371,Men,Training,Flex Trainer,XL,1.0,2636.01,0.0,0.0,2024-09-27,retail,Delhi,2255.43,0.0
3372,Kids,Basketball,Kyrie Flytrap,M,1.9622641509433962,6110.030000000001,0.77,0.0,2024-09-27,online,Delhi,-1088.45,0.0
3373,Kids,Training,SuperRep Go,8,1.9622641509433962,6110.030000000001,0.76,0.0,2024-09-27,retail,Pune,1069.43,0.0
3374,Men,Training,Flex Trainer,M,4.0,4500.96,0.0,0.0,2024-09-27,online,Pune,1905.25,0.0
3375,Kids,Running,Free RN,M,0.0,2134.23,0.0,0.0,2024-09-27,online,Bangalore,1647.39,0.0
3376,Kids,Soccer,Phantom GT,6,1.9622641509433962,6110.030000000001,0.0,0.0,2024-09-27,retail,Kolkata,1286.64,0.0
3377,Men,Basketball,Kyrie Flytrap,M,0.0,6110.030000000001,0.38,0.0,2024-09-27,online,Hyderabad,1295.93,0.0
3378,Kids,Soccer,Phantom GT,XL,1.0,3642.74,0.0,0.0,2024-09-27,online,Kolkata,2416.87,0.0
3379,Men,Basketball,Air Jordan,NAN,2.0,5000.49,0.86,1400.14,2024-10-23,retail,Pune,3000.14,1400.1372000000001
3380,Women,Basketball,Kyrie Flytrap,NAN,2.0,2557.29,0.0,0.0,2024-10-23,online,Mumbai,3463.32,0.0
3381,Men,Training,ZoomX Invincible,NAN,1.0,6110.030000000001,0.0,0.0,2024-02-23,retail,Mumbai,2718.47,0.0
3382,Men,Basketball,LeBron 20,XL,2.0,9187.23,0.0,0.0,2024-02-23,retail,Hyderabad,1710.15,0.0
3383,Women,Lifestyle,Air Force 1,XL,1.9622641509433962,6110.030000000001,0.0,0.0,2024-02-23,retail,Bangalore,3793.87,0.0
3384,Women,Basketball,Air Jordan,10,1.9622641509433962,6110.030000000001,0.27,0.0,2024-02-23,retail,Bangalore,144.65,0.0
3385,Men,Training,ZoomX Invincible,NAN,1.9622641509433962,9019.91,0.0,0.0,2025-03-21,online,Hyderabad,-643.93,0.0
3386,Women,Soccer,Phantom GT,8,1.9622641509433962,9212.82,0.0,0.0,2025-03-21,retail,Hyderabad,3827.83,0.0
3387,Men,Soccer,Phantom GT,10,4.0,6110.030000000001,0.0,0.0,2025-06-21,retail,Bangalore,2821.58,0.0
3388,Women,Running,Free RN,7,1.9622641509433962,4042.33,0.0,0.0,2025-06-21,online,Pune,1915.52,0.0
3389,Women,Running,Air Zoom,M,3.0,9764.91,0.0,0.0,2025-04-04,online,Mumbai,3491.49,0.0
2044,Kids,Soccer,Premier III,XL,3.0,2068.95,0.81,1179.3,2025-04-04,retail,Delhi,-182.98,1179.3014999999996
3391,Women,Soccer,Mercurial Superfly,M,2.0,6110.030000000001,0.0,0.0,2023-11-14,retail,Hyderabad,1628.31,0.0
3392,Kids,Lifestyle,Dunk Low,NAN,1.9622641509433962,6110.030000000001,0.0,0.0,2023-11-14,online,Pune,-433.47,0.0
3393,Kids,Basketball,Air Jordan,M,1.9622641509433962,6110.030000000001,0.68,0.0,2023-11-14,online,Bangalore,1329.32,0.0
3394,Kids,Lifestyle,Dunk Low,XL,1.0,6110.030000000001,0.0,0.0,2023-11-14,online,Hyderabad,2396.11,0.0
3395,Women,Running,Free RN,L,3.0,6110.030000000001,0.0,0.0,2023-11-14,online,Mumbai,3069.77,0.0
3396,Kids,Running,Free RN,L,1.9622641509433962,6325.01,0.0,0.0,2023-11-14,retail,Bangalore,-1047.8,0.0
3397,Women,Lifestyle,Dunk Low,M,1.9622641509433962,9972.81,0.0,0.0,2023-11-14,online,Mumbai,3478.84,0.0
3398,Men,Basketball,LeBron 20,XL,2.0,2082.49,0.0,0.0,2023-08-27,retail,Kolkata,415.57,0.0
3399,Women,Basketball,LeBron 20,6,1.9622641509433962,4507.45,0.0,0.0,2023-08-27,online,Hyderabad,-1021.01,0.0
3400,Kids,Lifestyle,Waffle One,M,1.9622641509433962,6110.030000000001,0.23,0.0,2023-08-27,retail,Hyderabad,703.25,0.0
3401,Kids,Basketball,Zoom Freak,M,1.9622641509433962,6110.030000000001,0.0,0.0,2023-08-27,retail,Kolkata,3834.84,0.0
3402,Women,Running,Pegasus Turbo,NAN,1.9622641509433962,9706.84,0.03,0.0,2023-08-27,online,Pune,-229.84,0.0
3403,Kids,Training,Flex Trainer,M,1.9622641509433962,6110.030000000001,0.0,0.0,2023-08-27,retail,Pune,-200.19,0.0
3404,Kids,Basketball,Zoom Freak,XL,1.9622641509433962,6110.030000000001,0.0,0.0,2023-08-27,online,Pune,1505.06,0.0
3405,Women,Lifestyle,Dunk Low,M,0.0,9986.17,0.0,0.0,2025-01-04,online,Kolkata,1861.72,0.0
3406,Women,Basketball,Zoom Freak,10,1.9622641509433962,6110.030000000001,0.0,0.0,2025-01-04,online,Bangalore,3314.92,0.0
3407,Women,Lifestyle,Air Force 1,11,0.0,5704.39,0.0,0.0,2025-01-04,retail,Delhi,-4.1,0.0
3408,Men,Basketball,Air Jordan,XL,1.9622641509433962,6110.030000000001,0.0,0.0,2025-01-04,retail,Delhi,1675.58,0.0
3409,Kids,Running,Air Zoom,M,1.0,6312.01,0.3,4418.41,2025-01-04,retail,Delhi,-1106.07,4418.407
3410,Kids,Running,Free RN,NAN,0.0,6110.030000000001,0.0,0.0,2025-01-04,retail,Hyderabad,2396.55,0.0
3411,Kids,Soccer,Mercurial Superfly,9,0.0,6110.030000000001,0.0,0.0,2025-01-04,retail,Pune,-970.59,0.0
3412,Men,Training,Flex Trainer,XL,1.9622641509433962,6983.68,0.0,0.0,2025-01-04,online,Hyderabad,2789.29,0.0
3413,Kids,Soccer,Phantom GT,XL,2.0,6110.030000000001,0.0,0.0,2023-07-31,online,Hyderabad,2752.65,0.0
3414,Men,Lifestyle,Dunk Low,7,4.0,9996.22,0.0,0.0,2023-07-31,online,Mumbai,520.63,0.0
3415,Kids,Basketball,Air Jordan,L,1.9622641509433962,6165.08,0.0,0.0,2024-03-06,online,Hyderabad,-426.97,0.0
3416,Men,Soccer,Phantom GT,XL,1.9622641509433962,8954.59,0.33,0.0,2024-03-06,retail,Hyderabad,-819.45,0.0
3417,Men,Basketball,LeBron 20,XL,1.9622641509433962,5700.61,0.0,0.0,2024-03-06,online,Kolkata,-409.81,0.0
3418,Men,Soccer,Tiempo Legend,M,1.0,6110.030000000001,0.0,0.0,2024-03-06,retail,Bangalore,639.28,0.0
3419,Kids,Training,SuperRep Go,NAN,4.0,6110.030000000001,0.92,0.0,2024-03-06,online,Mumbai,-1180.16,0.0
3420,Women,Soccer,Premier III,NAN,1.0,3395.24,0.0,0.0,2024-03-06,online,Delhi,1266.29,0.0
3421,Women,Basketball,Zoom Freak,L,1.9622641509433962,6110.030000000001,0.0,0.0,2024-03-06,online,Hyderabad,-242.44,0.0
3422,Kids,Training,Metcon 7,XL,1.9622641509433962,3197.01,0.0,0.0,2024-01-18,retail,Hyderabad,2432.76,0.0
3423,Kids,Basketball,Kyrie Flytrap,L,2.0,6110.030000000001,0.0,0.0,2024-01-18,retail,Mumbai,106.0,0.0
3424,Women,Training,SuperRep Go,M,1.9622641509433962,7007.84,0.32,0.0,2024-01-18,online,Mumbai,1955.19,0.0
3425,Women,Lifestyle,Dunk Low,NAN,1.9622641509433962,2276.09,0.0,0.0,2024-01-18,online,Kolkata,2342.64,0.0
3426,Men,Running,Free RN,L,1.9622641509433962,8124.38,0.0,0.0,2024-01-18,online,Delhi,3119.24,0.0
3427,Men,Running,Pegasus Turbo,8,1.0,6110.030000000001,0.0,0.0,2024-01-18,retail,Mumbai,2741.85,0.0
3428,Women,Basketball,Air Jordan,6,1.0,2825.86,0.23,2175.91,2024-01-18,online,Bangalore,625.3,2175.9122
3429,Men,Soccer,Premier III,10,0.0,6110.030000000001,0.0,0.0,2024-01-18,retail,Delhi,-77.97,0.0
3430,Men,Training,Flex Trainer,M,1.9622641509433962,7036.03,0.0,0.0,2024-01-18,online,Bangalore,-890.2,0.0
3431,Women,Training,Metcon 7,L,1.9622641509433962,6110.030000000001,0.96,0.0,2024-01-18,retail,Delhi,3816.31,0.0
3432,Kids,Basketball,Kyrie Flytrap,XL,1.9622641509433962,6110.030000000001,0.0,0.0,2024-01-18,online,Kolkata,-640.44,0.0
2028,Kids,Lifestyle,Waffle One,XL,0.0,6110.030000000001,0.95,0.0,2024-01-18,online,Delhi,2511.65,0.0
3434,Kids,Basketball,Air Jordan,XL,1.9622641509433962,8741.65,0.0,0.0,2024-01-18,online,Delhi,570.25,0.0
3435,Men,Training,SuperRep Go,NAN,4.0,6110.030000000001,0.0,0.0,2024-01-18,online,Delhi,2936.54,0.0
3436,Kids,Soccer,Mercurial Superfly,L,1.9622641509433962,6110.030000000001,0.0,0.0,2025-06-11,retail,Bangalore,2107.65,0.0
3437,Kids,Soccer,Tiempo Legend,M,1.9622641509433962,6110.030000000001,0.0,0.0,2024-05-10,retail,Mumbai,-113.52,0.0
3438,Women,Soccer,Phantom GT,7,3.0,6110.030000000001,0.18,0.0,2024-05-10,retail,Hyderabad,1669.74,0.0
2043,Kids,Running,React Infinity,6,1.9622641509433962,5395.6,0.06,0.0,2024-05-10,online,Delhi,2992.96,0.0
3440,Kids,Lifestyle,Waffle One,M,3.0,6110.030000000001,0.0,0.0,2024-05-10,online,Mumbai,-510.72,0.0
3441,Kids,Running,Free RN,12,2.0,9313.98,0.0,0.0,2024-05-10,retail,Delhi,3301.27,0.0
3442,Kids,Basketball,Zoom Freak,XL,4.0,6110.030000000001,0.0,0.0,2025-01-21,online,Mumbai,3129.5,0.0
3443,Kids,Basketball,Zoom Freak,8,1.9622641509433962,2989.01,0.0,0.0,2025-01-21,retail,Mumbai,3549.06,0.0
3444,Men,Basketball,LeBron 20,L,1.9622641509433962,6110.030000000001,0.0,0.0,2025-01-21,online,Kolkata,-382.31,0.0
3445,Men,Lifestyle,Blazer Mid,10,1.9622641509433962,4693.81,0.0,0.0,2025-01-21,retail,Bangalore,3658.04,0.0
3446,Men,Lifestyle,Dunk Low,8,1.9622641509433962,6110.030000000001,0.0,0.0,2025-01-21,retail,Bangalore,1680.5,0.0
3447,Women,Basketball,LeBron 20,M,1.9622641509433962,6110.030000000001,0.0,0.0,2025-01-21,retail,Hyderabad,1860.15,0.0
2038,Kids,Lifestyle,Air Force 1,NAN,1.9622641509433962,7609.9,0.05,0.0,2025-01-21,online,Delhi,788.86,0.0
3449,Men,Training,ZoomX Invincible,NAN,0.0,6110.030000000001,0.25,0.0,2025-01-21,retail,Delhi,1586.59,0.0
3450,Men,Running,React Infinity,M,3.0,6110.030000000001,0.0,0.0,2024-01-16,retail,Bangalore,904.82,0.0
3451,Men,Training,SuperRep Go,7,1.9622641509433962,6110.030000000001,0.0,0.0,2024-01-16,retail,Mumbai,720.76,0.0
3452,Men,Training,SuperRep Go,11,1.9622641509433962,6110.030000000001,0.0,0.0,2024-01-16,online,Delhi,1239.11,0.0
3453,Kids,Soccer,Phantom GT,NAN,0.0,2033.28,0.0,0.0,2024-01-16,retail,Delhi,2003.05,0.0
3454,Kids,Basketball,Zoom Freak,XL,2.0,6110.030000000001,0.0,0.0,2024-01-16,online,Delhi,2313.95,0.0
3455,Women,Soccer,Premier III,NAN,1.9622641509433962,5947.51,0.0,0.0,2024-01-16,retail,Hyderabad,1352.56,0.0
3456,Women,Basketball,Air Jordan,12,1.9622641509433962,3011.32,0.0,0.0,2024-01-16,online,Delhi,2531.22,0.0
3457,Women,Training,Flex Trainer,11,1.9622641509433962,6110.030000000001,0.81,0.0,2024-01-16,online,Pune,3777.72,0.0
3458,Women,Running,Pegasus Turbo,NAN,1.9622641509433962,6110.030000000001,0.83,0.0,2024-01-16,online,Mumbai,257.87,0.0
3459,Men,Lifestyle,Blazer Mid,NAN,1.9622641509433962,6100.23,0.0,0.0,2024-01-16,retail,Hyderabad,2745.91,0.0
3460,Women,Running,React Infinity,XL,0.0,5403.67,0.0,0.0,2024-01-16,online,Pune,1372.6,0.0
2004,Kids,Running,Free RN,10,1.0,6110.030000000001,0.0,0.0,2024-01-16,online,Hyderabad,2588.88,0.0
3462,Women,Basketball,Kyrie Flytrap,NAN,3.0,2610.98,0.0,0.0,2024-01-16,retail,Bangalore,274.97,0.0
3463,Women,Soccer,Phantom GT,12,1.0,6110.030000000001,0.0,0.0,2024-01-16,retail,Pune,1853.7,0.0
3464,Kids,Training,Flex Trainer,XL,0.0,3362.64,0.0,0.0,2024-01-16,online,Bangalore,1587.01,0.0
3465,Men,Lifestyle,Dunk Low,NAN,2.0,6110.030000000001,0.0,0.0,2023-11-29,online,Delhi,1698.7,0.0
3466,Men,Basketball,Kyrie Flytrap,NAN,2.0,6498.22,0.5,6498.22,2023-11-29,retail,Mumbai,-360.53,6498.22
3467,Men,Lifestyle,Air Force 1,M,2.0,6110.030000000001,0.0,0.0,2023-11-29,online,Bangalore,1472.83,0.0
3468,Men,Soccer,Phantom GT,NAN,4.0,9577.99,0.93,2681.84,2023-11-29,online,Kolkata,-259.93,2681.837199999998
3469,Kids,Running,Air Zoom,10,1.0,4590.24,0.0,0.0,2023-11-29,online,Mumbai,3792.66,0.0
3470,Kids,Soccer,Tiempo Legend,M,1.9622641509433962,6110.030000000001,0.0,0.0,2023-11-29,online,Kolkata,284.96,0.0
3471,Kids,Lifestyle,Waffle One,L,0.0,5637.46,0.0,0.0,2023-11-29,retail,Kolkata,-364.01,0.0
3472,Men,Basketball,Air Jordan,XL,1.9622641509433962,6110.030000000001,0.0,0.0,2023-11-29,online,Hyderabad,1750.67,0.0
3473,Kids,Soccer,Premier III,M,4.0,3551.05,0.0,0.0,2023-11-29,online,Delhi,63.47,0.0
3474,Women,Basketball,LeBron 20,M,2.0,6506.07,0.0,0.0,2023-11-29,retail,Hyderabad,3969.54,0.0
3475,Kids,Soccer,Tiempo Legend,L,1.0,2120.44,0.0,0.0,2023-11-29,online,Mumbai,2996.47,0.0
3476,Men,Training,Flex Trainer,11,1.9622641509433962,3891.22,0.37,0.0,2023-11-29,retail,Mumbai,1881.61,0.0
3477,Men,Basketball,Air Jordan,M,2.0,4135.26,0.0,0.0,2023-11-29,online,Delhi,1691.28,0.0
3478,Kids,Training,Flex Trainer,9,1.9622641509433962,6110.030000000001,0.0,0.0,2025-05-17,retail,Mumbai,2192.68,0.0
3479,Women,Training,ZoomX Invincible,XL,4.0,6110.030000000001,0.0,0.0,2025-05-17,retail,Mumbai,1909.78,0.0
3480,Kids,Running,Free RN,M,4.0,2917.45,0.0,0.0,2025-05-17,online,Bangalore,2872.75,0.0
3481,Women,Lifestyle,Air Force 1,XL,4.0,6110.030000000001,0.0,0.0,2023-10-15,online,Bangalore,2564.61,0.0
3482,Men,Soccer,Mercurial Superfly,M,1.9622641509433962,6110.030000000001,0.0,0.0,2023-10-15,online,Hyderabad,1660.47,0.0
3483,Men,Lifestyle,Air Force 1,L,4.0,4733.92,0.0,0.0,2024-12-04,online,Kolkata,738.19,0.0
3484,Kids,Lifestyle,Dunk Low,12,1.9622641509433962,2638.44,0.0,0.0,2024-12-04,online,Bangalore,1395.41,0.0
3485,Women,Lifestyle,Dunk Low,NAN,2.0,6110.030000000001,0.0,0.0,2024-12-14,retail,Hyderabad,1722.38,0.0
3486,Kids,Training,SuperRep Go,L,4.0,6110.030000000001,0.0,0.0,2024-12-14,retail,Delhi,1451.77,0.0
3487,Men,Lifestyle,Dunk Low,M,1.9622641509433962,3240.99,0.42,0.0,2024-12-14,online,Hyderabad,2927.35,0.0
3488,Women,Soccer,Tiempo Legend,XL,4.0,6110.030000000001,0.0,0.0,2024-12-14,online,Kolkata,86.25,0.0
3489,Kids,Running,React Infinity,8,2.0,6110.030000000001,0.0,0.0,2024-12-14,online,Mumbai,1734.72,0.0
3490,Men,Running,Free RN,L,0.0,6110.030000000001,0.98,0.0,2025-07-08,online,Delhi,1591.77,0.0
3491,Men,Soccer,Premier III,XL,1.9622641509433962,6110.030000000001,0.39,0.0,2025-07-08,online,Mumbai,-473.94,0.0
2018,Women,Soccer,Phantom GT,6,1.9622641509433962,6110.030000000001,0.0,0.0,2025-07-08,online,Bangalore,-777.58,0.0
3493,Men,Lifestyle,Dunk Low,NAN,1.9622641509433962,9446.34,0.0,0.0,2025-07-08,online,Bangalore,568.71,0.0
3494,Kids,Running,Pegasus Turbo,NAN,1.9622641509433962,6110.030000000001,0.87,0.0,2024-09-17,retail,Pune,3566.05,0.0
3495,Women,Basketball,LeBron 20,M,1.9622641509433962,6110.030000000001,0.0,0.0,2024-08-13,retail,Pune,3572.8,0.0
3496,Men,Running,Air Zoom,M,3.0,6110.030000000001,0.77,0.0,2024-08-13,retail,Delhi,-786.91,0.0
3497,Women,Basketball,Zoom Freak,L,2.0,8688.92,0.0,0.0,2024-08-13,online,Mumbai,1878.22,0.0
3498,Women,Training,SuperRep Go,M,0.0,8797.69,0.0,0.0,2024-08-13,retail,Pune,-910.3,0.0
3499,Women,Training,ZoomX Invincible,NAN,1.9622641509433962,5864.29,0.0,0.0,2024-08-13,retail,Kolkata,357.03,0.0
3500,Kids,Lifestyle,Blazer Mid,L,1.9622641509433962,5471.81,0.56,0.0,2024-08-13,retail,Kolkata,361.86,0.0
3501,Men,Lifestyle,Blazer Mid,NAN,1.9622641509433962,6110.030000000001,0.0,0.0,2024-08-13,retail,Mumbai,2016.85,0.0
3502,Men,Lifestyle,Blazer Mid,L,1.9622641509433962,6418.29,0.89,0.0,2023-11-09,online,Delhi,3665.75,0.0
3503,Men,Training,SuperRep Go,M,1.9622641509433962,6992.17,0.0,0.0,2023-11-09,online,Mumbai,-1048.24,0.0
3504,Women,Training,SuperRep Go,NAN,1.9622641509433962,9075.41,0.03,0.0,2023-11-09,retail,Delhi,3035.95,0.0
2020,Kids,Lifestyle,Blazer Mid,XL,1.9622641509433962,7126.64,0.89,0.0,2023-11-09,retail,Delhi,535.13,0.0
3506,Men,Training,Metcon 7,L,0.0,9701.91,0.51,0.0,2023-11-09,online,Pune,2393.61,0.0
3507,Kids,Running,Free RN,7,1.9622641509433962,6110.030000000001,0.05,0.0,2023-11-09,retail,Mumbai,11.97,0.0
3508,Kids,Training,ZoomX Invincible,NAN,1.9622641509433962,6110.030000000001,0.0,0.0,2023-11-09,retail,Bangalore,3466.92,0.0
3509,Kids,Lifestyle,Blazer Mid,12,1.9622641509433962,2066.04,0.0,0.0,2023-11-09,online,Mumbai,2278.11,0.0
3510,Men,Soccer,Tiempo Legend,M,1.9622641509433962,6110.030000000001,0.0,0.0,2023-11-09,retail,Hyderabad,3445.21,0.0
3511,Kids,Lifestyle,Blazer Mid,XL,1.9622641509433962,3248.17,0.06,0.0,2025-02-15,retail,Hyderabad,877.12,0.0
3512,Kids,Basketball,Zoom Freak,M,4.0,6110.030000000001,0.96,0.0,2025-02-15,retail,Pune,2516.79,0.0
3513,Women,Training,SuperRep Go,NAN,0.0,6145.98,0.0,0.0,2025-04-16,retail,Hyderabad,2625.95,0.0
3514,Kids,Running,React Infinity,7,1.9622641509433962,6546.46,0.0,0.0,2025-04-16,retail,Hyderabad,2804.16,0.0
3515,Men,Training,Flex Trainer,XL,1.9622641509433962,2604.11,0.9,0.0,2025-04-16,online,Kolkata,699.6,0.0
3516,Men,Training,ZoomX Invincible,M,1.9622641509433962,7495.24,0.42,0.0,2025-04-16,online,Pune,3844.73,0.0
3517,Women,Running,Air Zoom,NAN,1.9622641509433962,9962.36,0.0,0.0,2025-04-16,retail,Hyderabad,2661.74,0.0
3518,Women,Basketball,Air Jordan,XL,1.9622641509433962,6110.030000000001,0.0,0.0,2025-04-16,retail,Delhi,3047.69,0.0
3519,Kids,Soccer,Premier III,NAN,1.9622641509433962,6110.030000000001,0.0,0.0,2025-05-25,retail,Kolkata,3491.18,0.0
3520,Women,Lifestyle,Waffle One,XL,2.0,2080.85,0.0,-998.81,2024-03-22,retail,Delhi,-776.21,0.0
3521,Women,Training,ZoomX Invincible,M,1.9622641509433962,8565.24,0.0,0.0,2024-03-22,online,Kolkata,3721.9,0.0
2002,Women,Basketball,Zoom Freak,M,1.9622641509433962,9041.15,0.44,0.0,2024-03-22,retail,Kolkata,1597.12,0.0
3523,Kids,Training,SuperRep Go,6,1.9622641509433962,7061.5,0.0,0.0,2024-06-09,retail,Kolkata,825.03,0.0
3524,Kids,Training,SuperRep Go,9,1.9622641509433962,6110.030000000001,0.0,0.0,2024-06-09,online,Mumbai,1646.1,0.0
3525,Kids,Running,React Infinity,NAN,1.9622641509433962,7170.91,0.0,0.0,2024-06-09,retail,Mumbai,3030.5,0.0
2030,Men,Basketball,Air Jordan,NAN,1.9622641509433962,6110.030000000001,0.0,0.0,2024-06-09,online,Hyderabad,2272.16,0.0
3527,Men,Soccer,Phantom GT,NAN,3.0,6110.030000000001,0.0,0.0,2024-06-09,online,Mumbai,-257.35,0.0
3528,Kids,Running,React Infinity,L,1.9622641509433962,3742.67,0.0,0.0,2024-06-09,retail,Hyderabad,2662.77,0.0
3529,Men,Training,SuperRep Go,L,1.0,6110.030000000001,0.2,0.0,2024-06-09,retail,Delhi,1448.77,0.0
3530,Women,Soccer,Mercurial Superfly,NAN,0.0,3034.73,0.0,0.0,2023-09-25,retail,Kolkata,2458.14,0.0
3531,Women,Basketball,LeBron 20,NAN,1.9622641509433962,9015.65,0.07,0.0,2023-09-25,online,Delhi,1932.99,0.0
3532,Kids,Running,React Infinity,XL,1.9622641509433962,9244.96,0.47,0.0,2024-05-07,online,Mumbai,-955.19,0.0
3533,Kids,Running,Air Zoom,L,1.9622641509433962,6110.030000000001,0.0,0.0,2023-11-05,retail,Hyderabad,451.71,0.0
3534,Kids,Basketball,Zoom Freak,NAN,3.0,3280.57,0.62,3739.85,2023-11-05,retail,Kolkata,427.76,3739.8498
3535,Kids,Basketball,LeBron 20,XL,1.9622641509433962,6302.89,0.82,0.0,2023-11-05,retail,Pune,169.86,0.0
3536,Women,Lifestyle,Dunk Low,12,1.9622641509433962,3929.3,0.0,0.0,2023-11-05,retail,Bangalore,3934.31,0.0
3537,Men,Lifestyle,Blazer Mid,XL,2.0,5464.07,0.0,-109.28,2023-11-05,online,Kolkata,3170.78,0.0
3538,Kids,Basketball,Kyrie Flytrap,L,0.0,6110.030000000001,0.0,0.0,2024-12-12,online,Bangalore,2787.81,0.0
3539,Kids,Lifestyle,Air Force 1,XL,3.0,7706.3,0.0,-3467.83,2024-12-12,retail,Hyderabad,2366.58,0.0
3540,Kids,Training,Flex Trainer,XL,1.9622641509433962,9564.4,0.0,0.0,2024-12-12,retail,Delhi,1850.13,0.0
3541,Kids,Training,SuperRep Go,M,1.9622641509433962,3644.5,0.0,0.0,2024-12-12,online,Mumbai,2011.76,0.0
3542,Men,Lifestyle,Air Force 1,NAN,1.9622641509433962,7199.03,0.61,0.0,2024-12-12,retail,Mumbai,1826.07,0.0
3543,Kids,Lifestyle,Dunk Low,NAN,2.0,6110.030000000001,0.0,0.0,2024-12-12,retail,Pune,2712.79,0.0
3544,Men,Running,Air Zoom,M,1.9622641509433962,3923.39,0.0,0.0,2024-12-12,retail,Kolkata,-684.88,0.0
3545,Men,Training,Flex Trainer,12,3.0,6110.030000000001,0.0,0.0,2023-08-03,online,Delhi,2239.86,0.0
3546,Men,Lifestyle,Waffle One,L,1.9622641509433962,6110.030000000001,0.0,0.0,2023-08-03,retail,Delhi,945.11,0.0
3547,Kids,Soccer,Tiempo Legend,XL,4.0,6110.030000000001,0.0,0.0,2023-08-03,online,Delhi,2157.74,0.0
3548,Kids,Soccer,Phantom GT,NAN,3.0,6110.030000000001,0.0,0.0,2024-03-12,online,Kolkata,3366.32,0.0
3549,Kids,Training,SuperRep Go,L,0.0,4493.02,0.81,0.0,2024-03-12,online,Mumbai,14.79,0.0
3550,Women,Lifestyle,Air Force 1,M,1.9622641509433962,8645.09,0.0,0.0,2024-03-12,online,Bangalore,3289.86,0.0
3551,Women,Training,SuperRep Go,10,1.9622641509433962,9948.15,0.0,0.0,2023-08-02,retail,Kolkata,-259.16,0.0
3552,Men,Running,React Infinity,XL,4.0,6110.030000000001,0.0,0.0,2023-08-02,retail,Mumbai,762.95,0.0
3553,Women,Running,Air Zoom,XL,2.0,5216.27,0.0,0.0,2025-06-25,online,Pune,-720.87,0.0
3554,Men,Soccer,Premier III,L,1.9622641509433962,6110.030000000001,0.0,0.0,2025-06-25,retail,Bangalore,2052.71,0.0
3555,Kids,Soccer,Phantom GT,9,2.0,6110.030000000001,0.0,0.0,2025-04-26,retail,Hyderabad,-1069.25,0.0
3556,Women,Basketball,Kyrie Flytrap,M,4.0,6110.030000000001,0.0,0.0,2025-03-13,retail,Kolkata,-843.61,0.0
3557,Kids,Basketball,Air Jordan,L,1.0,6110.030000000001,0.66,0.0,2025-03-13,retail,Hyderabad,-884.81,0.0
3558,Women,Training,Flex Trainer,L,4.0,4045.21,0.0,0.0,2025-03-13,online,Mumbai,-113.44,0.0
3559,Women,Running,Pegasus Turbo,M,1.9622641509433962,6110.030000000001,0.0,0.0,2025-03-13,online,Delhi,-787.01,0.0
3560,Women,Soccer,Phantom GT,NAN,1.9622641509433962,6110.030000000001,0.13,0.0,2023-07-26,retail,Hyderabad,3662.98,0.0
3561,Women,Basketball,Zoom Freak,11,1.9622641509433962,6110.030000000001,0.0,0.0,2023-07-26,online,Kolkata,1062.39,0.0
3562,Women,Basketball,LeBron 20,NAN,1.0,6110.030000000001,0.0,0.0,2024-10-31,retail,Delhi,1904.66,0.0
3563,Kids,Running,Pegasus Turbo,L,1.9622641509433962,2470.43,0.0,0.0,2024-10-31,online,Kolkata,233.05,0.0
3564,Kids,Soccer,Premier III,7,1.9622641509433962,6110.030000000001,0.0,0.0,2024-10-31,retail,Kolkata,2685.43,0.0
3565,Kids,Basketball,Kyrie Flytrap,XL,1.9622641509433962,6110.030000000001,0.55,0.0,2024-08-27,online,Kolkata,3851.81,0.0
3566,Men,Lifestyle,Waffle One,XL,1.9622641509433962,6110.030000000001,0.0,0.0,2024-08-27,retail,Hyderabad,2315.64,0.0
3567,Men,Lifestyle,Air Force 1,L,2.0,6110.030000000001,0.56,0.0,2024-08-27,online,Kolkata,1353.32,0.0
3568,Women,Running,Pegasus Turbo,L,0.0,6099.8,0.0,0.0,2024-08-27,retail,Pune,1494.24,0.0
3569,Women,Soccer,Phantom GT,12,1.9622641509433962,9203.0,0.0,0.0,2024-08-12,online,Kolkata,1797.66,0.0
3570,Men,Soccer,Tiempo Legend,NAN,1.9622641509433962,9713.73,0.0,0.0,2024-08-12,online,Delhi,1914.18,0.0
